...1,A_YEAR,C_COW_ALPHA,D_INTERVIEW,Q260,X003R,Q275R,Q112,Q113,Q114,Q115,Q116,Q117,Country Code,Country Name,GDP,FDI,GDPgr,Oilrents,Taxrevenue,ControlCorruption,CPIA
15425,2020,SIN,702071154,1,1,2,5,3,2,NA,3,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15426,2020,SIN,702071155,1,4,3,3,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15427,2020,SIN,702071156,1,1,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15428,2020,SIN,702071157,2,3,3,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15429,2020,SIN,702071158,1,6,1,1,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15430,2020,SIN,702071159,2,6,1,7,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15431,2020,SIN,702071160,1,4,2,1,1,1,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15432,2020,SIN,702071161,1,5,2,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15433,2020,SIN,702071162,1,1,2,7,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15434,2020,SIN,702071163,2,1,3,2,2,2,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15435,2020,SIN,702071164,1,5,3,7,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15436,2020,SIN,702071165,1,3,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15437,2020,SIN,702071166,2,6,2,6,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15438,2020,SIN,702071167,2,5,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15439,2020,SIN,702071168,1,3,3,7,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15440,2020,SIN,702071169,2,5,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15441,2020,SIN,702071170,2,5,2,5,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15442,2020,SIN,702071171,1,2,3,2,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15443,2020,SIN,702071172,2,4,2,6,3,3,NA,3,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15444,2020,SIN,702071173,2,4,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15445,2020,SIN,702071174,2,1,3,1,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15446,2020,SIN,702071175,1,6,1,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15447,2020,SIN,702071176,1,6,3,6,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15448,2020,SIN,702071177,2,2,3,2,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15449,2020,SIN,702071178,2,5,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15450,2020,SIN,702071179,1,4,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15451,2020,SIN,702071180,1,6,1,1,1,NA,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15452,2020,SIN,702071181,1,5,3,5,2,3,NA,NA,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15453,2020,SIN,702071182,2,4,2,2,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15454,2020,SIN,702071183,1,3,3,8,3,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15455,2020,SIN,702071184,2,3,3,4,2,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15456,2020,SIN,702071185,2,5,2,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15457,2020,SIN,702071186,2,3,3,5,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15458,2020,SIN,702071187,2,3,3,2,1,2,NA,1,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15459,2020,SIN,702071188,1,5,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15460,2020,SIN,702071189,1,2,2,6,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15461,2020,SIN,702071190,2,6,1,7,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15462,2020,SIN,702071191,2,4,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15463,2020,SIN,702071192,2,4,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15464,2020,SIN,702071193,2,2,3,8,2,2,NA,1,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15465,2020,SIN,702071194,1,5,3,3,1,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15466,2020,SIN,702071195,2,2,3,7,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15467,2020,SIN,702071196,1,2,3,3,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15468,2020,SIN,702071197,2,3,3,3,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15469,2020,SIN,702071198,2,3,3,5,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15470,2020,SIN,702071199,1,2,3,2,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15471,2020,SIN,702071200,2,4,2,5,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15472,2020,SIN,702071201,1,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15473,2020,SIN,702071202,1,2,2,3,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15474,2020,SIN,702071203,1,3,3,2,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15475,2020,SIN,702071204,2,6,1,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15476,2020,SIN,702071205,2,6,2,3,2,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15477,2020,SIN,702071206,2,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15478,2020,SIN,702071207,1,2,3,2,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15479,2020,SIN,702071208,1,5,2,6,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15480,2020,SIN,702071209,2,4,3,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15481,2020,SIN,702071210,1,3,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15482,2020,SIN,702071211,2,4,3,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15483,2020,SIN,702071212,2,4,3,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15484,2020,SIN,702071213,1,3,3,3,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15485,2020,SIN,702071214,2,6,1,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15486,2020,SIN,702071215,2,1,3,7,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15487,2020,SIN,702071216,2,3,3,3,2,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15488,2020,SIN,702071217,1,4,3,3,1,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15489,2020,SIN,702071218,1,6,1,1,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15490,2020,SIN,702071219,2,6,1,5,2,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15491,2020,SIN,702071220,2,3,2,8,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15492,2020,SIN,702071221,2,4,3,5,2,2,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15493,2020,SIN,702071222,2,6,2,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15494,2020,SIN,702071223,1,2,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15495,2020,SIN,702071224,2,4,3,1,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15496,2020,SIN,702071225,1,3,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15497,2020,SIN,702071226,2,4,2,3,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15498,2020,SIN,702071227,2,3,3,6,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15499,2020,SIN,702071228,2,4,3,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15500,2020,SIN,702071229,2,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15501,2020,SIN,702071230,1,2,3,6,2,2,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15502,2020,SIN,702071231,2,2,3,2,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15503,2020,SIN,702071232,2,5,3,3,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15504,2020,SIN,702071233,2,5,3,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15505,2020,SIN,702071234,2,1,2,3,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15506,2020,SIN,702071235,2,3,3,4,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15507,2020,SIN,702071236,1,2,3,7,2,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15508,2020,SIN,702071237,2,4,3,2,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15509,2020,SIN,702071238,1,3,3,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15510,2020,SIN,702071239,1,3,3,2,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15511,2020,SIN,702071240,1,5,1,3,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15512,2020,SIN,702071241,1,6,3,3,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15513,2020,SIN,702071242,2,4,3,2,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15514,2020,SIN,702071243,2,6,3,5,NA,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15515,2020,SIN,702071244,1,2,3,3,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15516,2020,SIN,702071245,1,3,3,2,1,1,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15517,2020,SIN,702071246,2,2,3,5,1,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15518,2020,SIN,702071247,2,6,1,2,2,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15519,2020,SIN,702071248,1,6,1,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15520,2020,SIN,702071249,2,5,2,2,2,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15521,2020,SIN,702071250,1,6,2,NA,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15522,2020,SIN,702071251,2,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15523,2020,SIN,702071252,2,2,3,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15524,2020,SIN,702071253,1,4,2,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15525,2020,SIN,702071254,1,4,3,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15526,2020,SIN,702071255,1,2,2,7,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15527,2020,SIN,702071256,1,2,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15528,2020,SIN,702071257,1,2,2,1,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15529,2020,SIN,702071258,2,6,1,3,2,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15530,2020,SIN,702071259,2,2,3,3,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15531,2020,SIN,702071260,2,4,3,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15532,2020,SIN,702071261,2,3,2,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15533,2020,SIN,702071262,1,4,3,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15534,2020,SIN,702071263,1,6,1,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15535,2020,SIN,702071264,1,4,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15536,2020,SIN,702071265,2,1,3,2,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15537,2020,SIN,702071266,1,6,1,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15538,2020,SIN,702071267,1,2,3,4,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15539,2020,SIN,702071268,2,6,1,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15540,2020,SIN,702071269,1,4,1,5,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15541,2020,SIN,702071270,2,6,1,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15542,2020,SIN,702071271,2,4,2,2,3,4,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15543,2020,SIN,702071272,2,6,2,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15544,2020,SIN,702071273,1,2,3,5,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15545,2020,SIN,702071274,2,4,3,8,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15546,2020,SIN,702071275,2,2,3,2,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15547,2020,SIN,702071276,2,5,2,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15548,2020,SIN,702071277,2,2,3,2,2,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15549,2020,SIN,702071278,2,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15550,2020,SIN,702071279,2,5,1,2,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15551,2020,SIN,702071280,2,4,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15552,2020,SIN,702071281,2,3,2,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15553,2020,SIN,702071282,1,3,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15554,2020,SIN,702071283,1,3,3,2,1,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15555,2020,SIN,702071284,1,4,3,8,2,3,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15556,2020,SIN,702071285,1,1,3,8,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15557,2020,SIN,702071286,1,6,2,4,2,2,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15558,2020,SIN,702071287,2,1,3,4,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15559,2020,SIN,702071288,1,2,3,3,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15560,2020,SIN,702071289,1,2,3,6,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15561,2020,SIN,702071290,1,5,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15562,2020,SIN,702071291,2,2,3,1,2,1,NA,2,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15563,2020,SIN,702071292,2,5,3,2,2,3,NA,2,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15564,2020,SIN,702071293,1,6,2,1,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15565,2020,SIN,702071294,2,4,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15566,2020,SIN,702071295,1,3,3,2,1,1,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15567,2020,SIN,702071296,1,4,3,4,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15568,2020,SIN,702071297,2,6,3,9,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15569,2020,SIN,702071298,1,4,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15570,2020,SIN,702071299,2,3,2,4,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15571,2020,SIN,702071300,2,2,3,9,3,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15572,2020,SIN,702071301,1,2,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15573,2020,SIN,702071302,2,6,3,5,3,3,NA,3,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15574,2020,SIN,702071303,2,2,3,4,2,3,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15575,2020,SIN,702071304,1,4,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15576,2020,SIN,702071305,1,6,1,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15577,2020,SIN,702071306,1,6,2,2,2,3,NA,2,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15578,2020,SIN,702071307,2,3,3,NA,NA,NA,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15579,2020,SIN,702071308,1,5,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15580,2020,SIN,702071309,2,6,2,5,NA,3,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15581,2020,SIN,702071310,1,3,3,4,2,2,NA,1,1,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15582,2020,SIN,702071311,2,5,2,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15583,2020,SIN,702071312,2,1,2,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15584,2020,SIN,702071313,1,4,3,2,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15585,2020,SIN,702071314,1,4,3,8,2,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15586,2020,SIN,702071315,2,4,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15587,2020,SIN,702071316,1,1,2,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15588,2020,SIN,702071317,1,4,3,2,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15589,2020,SIN,702071318,2,5,1,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15590,2020,SIN,702071319,1,2,3,2,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15591,2020,SIN,702071320,2,3,3,4,NA,2,NA,NA,NA,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15592,2020,SIN,702071321,1,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15593,2020,SIN,702071322,2,5,1,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15594,2020,SIN,702071323,2,1,2,2,1,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15595,2020,SIN,702071324,2,5,2,6,2,2,NA,3,3,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15596,2020,SIN,702071325,2,3,3,3,1,2,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15597,2020,SIN,702071326,2,5,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15598,2020,SIN,702071327,1,3,3,3,2,2,NA,2,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
15599,2020,SIN,702071328,2,2,2,2,1,1,NA,1,2,SGP,Singapore,3.49166E+11,22.84108284,-3.814708855,0,12.74330479,2.118231773,..
